School_Name,Status of School,County,Lat,Lon,DevicesExpected,DevicesDelivered,DeliveredMonth,Power_Connection,Class one enrollment,,,,,,,,
KERARAPON PRI SCH,PUBLIC,KAJIADO,-1.319216,36.657639,56,32,APRIL,KPLC,5148,,,,,,,,
KAPKANGANI PRI,PUBLIC,NANDI,0.18643,34.97395,290,64,MARCH,Solar,2959,,,,,,,,
MIRANGA DOK PRI,PUBLIC,KISII,-0.60736,34.702185,423,146,NOVEMBER,KPLC,859,,,,,,,,
EBUSIRATSI CG PRIMARY,PUBLIC,VIHIGA,0.080443,34.634336,653,633,JANUARY,KPLC,7498,,,,,,,,
MAGOMANO PRIMARY SCHOOL,PUBLIC,NAKURU,-0.032486,36.171638,738,402,OCTOBER,KPLC,3395,,,,,,,,
MUTULANI PRY,PUBLIC,MAKUENI,-1.70939,37.31053,209,7,FEBRUARY,NO,2021,,,,,,,,
NYAKASERA PRI,PUBLIC,HOMA BAY,-0.6848,34.09419,714,218,SEPTEMBER,KPLC,9674,,,,,,,,
SIGOR MIXED PRI SCH,PUBLIC,WEST POKOT,1.484557,35.469408,176,49,SEPTEMBER,Solar,352,,,,,,,,
RANDUNG PRY SCH,PUBLIC,HOMA BAY,-0.63434,34.56277,495,402,JUNE,NO,3641,,,,,,,,
ESIDENDE PRI,PUBLIC,BUSIA,0.446494694,34.35379016,86,11,JANUARY,NO,6945,,,,,,,,
SIKINGA FYM PRI,PUBLIC,BUNGOMA,0.52747,34.43948,291,134,FEBRUARY,KPLC,6416,,,,,,,,
ST. STEPHENS D.E.B PRIMARY,PUBLIC,NAKURU,-0.3235,35.77873,128,4,OCTOBER,KPLC,3979,,,,,,,,
DR LIVINGSTONE PRIMARY,PUBLIC,NAIROBI,-1.284345,36.864049,131,100,NOVEMBER,NO,2516,,,,,,,,
KYANDULA PRI SCH,PUBLIC,KITUI,-2.07989,38.15935,766,110,SEPTEMBER,KPLC,8127,,,,,,,,
MWARA PRI SCH,PUBLIC,MURANGA,-0.760000278,37.01157778,871,62,NOVEMBER,KPLC,1000,,,,,,,,
URUA PRI,PUBLIC,EMBU,-0.756953,37.571311,251,214,APRIL,Solar,4564,,,,,,,,
CHEPARTEN PRI SCH,PUBLIC,WEST POKOT,1.217131,35.325408,662,118,NOVEMBER,NO,9571,,,,,,,,
MAKELE PRI SCH,PUBLIC,KITUI,-1.64924,38.04671,197,96,JANUARY,Solar,8748,,,,,,,,
KAMBUDI PRY SCH,PUBLIC,KISUMU,-0.09574,34.58849,610,47,FEBRUARY,Solar,9659,,,,,,,,
NYARACH SPECIAL UNIT,PUBLIC,MIGORI,-0.73399,34.5912,806,240,FEBRUARY,KPLC,8934,,,,,,,,
IKISAYA PRIMARY,PUBLIC,KITUI,-1.23125,38.51472,816,662,JANUARY,KPLC,1963,,,,,,,,
MUAMBANI PRI SCH,PUBLIC,KITUI,-1.91655,37.95966,92,44,OCTOBER,KPLC,8197,,,,,,,,
SIRIROKWE PRIMARY,PUBLIC,KISII,-0.868595,34.955432,213,195,JANUARY,NO,9723,,,,,,,,
MATONDONI PRY,PUBLIC,MAKUENI,-1.64531,37.40459,882,425,APRIL,NO,6826,,,,,,,,
MUGULA PRI SCH,PUBLIC,ELEGEYO MARAKWET,1.12887,35.4449,909,511,SEPTEMBER,Solar,6461,,,,,,,,
AWANYA PRY SCH,PUBLIC,KISUMU,-0.1051,34.57911,65,53,FEBRUARY,KPLC,9674,,,,,,,,
NYABIOTO BOARDING PRI,PUBLIC,KISII,-0.860105,34.721903,158,110,JULY,Solar,8639,,,,,,,,
MABASI PRIMARY SCHOOL,PUBLIC,KERICHO,-0.49912,35.072278,842,9,SEPTEMBER,NO,2916,,,,,,,,
BUGA PRIMARY,PUBLIC,KISUMU,-0.311256,34.866525,832,211,SEPTEMBER,Solar,5235,,,,,,,,
MWARI PRI SCH,PUBLIC,BUSIA,0.66821,34.41237,472,297,FEBRUARY,KPLC,1269,,,,,,,,
KIPCHOBET PRI SCH,PUBLIC,BARINGO,0.218103,35.873398,664,607,MARCH,KPLC,6872,,,,,,,,
OLE SANKALE PRI SCH,PUBLIC,NAROK,-1.070804,35.862316,394,385,MARCH,NO,3481,,,,,,,,
CHABAA PRI SCH,PUBLIC,TURKANA,4.26647,35.73967,919,332,FEBRUARY,Solar,1481,,,,,,,,
KIMAWIT PRIMARY,PUBLIC,BOMET,-0.702564,35.186087,869,546,APRIL,Solar,9953,,,,,,,,
MAHUA PRI SCH,PUBLIC,NYANDARUA,-0.032014,36.272808,330,239,JULY,NO,5651,,,,,,,,
KABUBERO PRIMARY,PUBLIC,BUNGOMA,0.658751,34.496076,207,37,JANUARY,Solar,8780,,,,,,,,
KAMALE PRI SCH,PUBLIC,KILIFI,-1.45114,38.08708,727,710,OCTOBER,KPLC,2552,,,,,,,,
MILIMANI PRI SCH,PUBLIC,NYERI,-0.1456,35.71336,781,347,AUGUST,NO,105,,,,,,,,
KAMUCEGE PRI,PUBLIC,KIRINYAGA,-0.664199,37.377651,605,220,FEBRUARY,Solar,5015,,,,,,,,
KAMWAA PRI,PUBLIC,EMBU,-0.532076,37.827111,479,19,JULY,NO,7155,,,,,,,,
ASAYI PRIMARY,PUBLIC,SIAYA,0.115648,34.385071,108,108,NOVEMBER,Solar,1037,,,,,,,,
FRIENDS MISANGA PRI SCH,PUBLIC,BUNGOMA,0.62603,34.66948,314,173,JULY,KPLC,79,,,,,,,,
BUSIRE PRI SCH,PUBLIC,BUSIA,0.312682,34.198389,911,364,AUGUST,KPLC,9806,,,,,,,,
KIAMBUI PRI,PUBLIC,KIRINYAGA,-0.53279,37.432495,595,436,JUNE,NO,9818,,,,,,,,
NGOMONI PRIMARY,PUBLIC,KITUI,-1.66035,37.89336,17,6,AUGUST,NO,9369,,,,,,,,
ESHISIRU PRY SCH,PUBLIC,KAKAMEGA,0.28747,34.67074,257,127,MAY,Solar,2725,,,,,,,,
OTACHO PRI,PUBLIC,MIGORI,-0.84589,34.5551,618,612,FEBRUARY,NO,2416,,,,,,,,
IRUMA SDA PRI,PUBLIC,KISII,-0.663675,34.70657,537,460,MAY,KPLC,9332,,,,,,,,
KAPSISISYWA PRI,PUBLIC,NANDI,0.31356,35.06209,488,77,FEBRUARY,NO,625,,,,,,,,
KANGAJA PRI SCH,PUBLIC,LAMU,-2.313919,40.63239,405,209,JANUARY,Solar,2443,,,,,,,,
STATE HOUSE PRI,PUBLIC,NAIROBI,-1.276434,36.802285,412,374,SEPTEMBER,NO,5002,,,,,,,,
KIHURI PRI,PUBLIC,NYERI,-0.555998,36.857413,1000,364,JUNE,Solar,5754,,,,,,,,
KALOLENI PRIMARY,PUBLIC,NAKURU,-0.29978,36.08601,708,434,SEPTEMBER,KPLC,9126,,,,,,,,
SINGORONIK PRI SCH,PUBLIC,KERICHO,-0.36879,35.09594,725,435,MARCH,KPLC,7541,,,,,,,,
NDIUNI PRI,PUBLIC,MACHAKOS,-0.236633611,38.01943222,608,194,MARCH,KPLC,1614,,,,,,,,
KAGUMO-INI PRI SCH,PUBLIC,KIAMBU,-0.976072,36.879036,532,345,MARCH,KPLC,1714,,,,,,,,
ORINIE PRI,PUBLIC,BARINGO,-0.04972,35.865904,397,202,FEBRUARY,NO,543,,,,,,,,
EKERUBO PRI,PUBLIC,KISII,-0.69959,34.74156,408,9,APRIL,KPLC,2792,,,,,,,,
ENKUTOTO PRI,PUBLIC,NAROK,-1.583705,35.954633,82,24,OCTOBER,Solar,244,,,,,,,,
CHEPKUSUI PRI SCH,PUBLIC,BOMET,-0.824168,35.344967,208,179,MARCH,NO,5676,,,,,,,,
KYANGENI PRIMARY,PUBLIC,KITUI,-1.43624,38.3946,999,904,MAY,NO,3826,,,,,,,,
MUTHAI-INI PRI SCH,PUBLIC,KIAMBU,-0.85683,36.62416,216,159,MARCH,NO,3586,,,,,,,,
KAHUMBU SPECIAL UNIT,PUBLIC,MURANGA,-0.84055,37.054651,790,110,FEBRUARY,Solar,8798,,,,,,,,
ILPOLEI PRY SCH,PUBLIC,LAIKIPIA,0.374462,37.079547,848,634,JUNE,NO,7115,,,,,,,,
KYANZASU PRIMARY SCHOOL,PUBLIC,MACHAKOS,-1.540028,37.346941,47,21,NOVEMBER,Solar,114,,,,,,,,
KHELELA ACK PRI,PUBLIC,BUNGOMA,0.538651,34.406249,239,185,MARCH,KPLC,6595,,,,,,,,
MUMBI PRIMARY,PUBLIC,NYANDARUA,-0.302734,36.376174,279,20,JULY,KPLC,9498,,,,,,,,
GETENI DOK PRI,PUBLIC,NYAMIRA,-0.733065,34.882395,128,63,JANUARY,KPLC,9151,,,,,,,,
NASYANDA BAHATI PRI,PUBLIC,BUNGOMA,0.494342,34.449762,877,448,MARCH,NO,3777,,,,,,,,
KANGURU PRI SCH,PUBLIC,MURANGA,-0.66447,36.8641,714,235,AUGUST,KPLC,4940,,,,,,,,
KAMUSANGA PRI SCH,PUBLIC,BOMET,-0.98652,35.19401,406,232,JULY,NO,6784,,,,,,,,
MUUNGU PRI SCH,PUBLIC,MERU,-0.097363888,37.73720833,303,105,OCTOBER,Solar,7563,,,,,,,,
RISA PRI SCH,PUBLIC,KAJIADO,-2.58766,37.37154,774,29,SEPTEMBER,NO,7111,,,,,,,,
KUDHO PRY SCH,PUBLIC,KISUMU,-0.07206,34.76111,692,174,JANUARY,Solar,8354,,,,,,,,
MUTAMBI PRY SCH,PUBLIC,VIHIGA,0.07467,34.762722,710,243,NOVEMBER,KPLC,8875,,,,,,,,
MUKHONJE PRI SCH,PUBLIC,KAKAMEGA,0.24937,34.735475,931,811,JULY,NO,6936,,,,,,,,
CHEPKONGI PRI SCH,PUBLIC,UASIN GISHU,0.63979,35.302166,30,13,JUNE,NO,7899,,,,,,,,
MANANGA PRI SCH,PUBLIC,MURANGA,-0.621793333,36.99616167,764,349,SEPTEMBER,KPLC,2382,,,,,,,,
KAKAPEL PRI SCH,PUBLIC,BUSIA,0.677807,34.353075,650,66,JUNE,KPLC,2421,,,,,,,,
DAMAJALE PRIMARY,PUBLIC,GARISSA,0.102962,40.784193,158,58,AUGUST,KPLC,1973,,,,,,,,
BUNUKU PRI SCH,PUBLIC,KAKAMEGA,0.399705,34.920139,387,130,AUGUST,KPLC,8878,,,,,,,,
KAPNYEMIS PRI,PUBLIC,NANDI,0.206281,35.357778,481,405,NOVEMBER,KPLC,5572,,,,,,,,
KAPKONO PRI,PUBLIC,ELEGEYO MARAKWET,0.33095,35.69407,320,156,NOVEMBER,KPLC,8218,,,,,,,,
ACK KOLONG PRI,PUBLIC,NANDI,0.15006,35.07412,875,440,MAY,NO,6521,,,,,,,,
ILIKA PRIMARY,PUBLIC,KITUI,-1.55303,37.76139,925,858,JUNE,KPLC,1399,,,,,,,,
NGONGONGERI PRIMARY SCH,PUBLIC,NAKURU,-0.343863,35.924766,294,293,APRIL,Solar,4366,,,,,,,,
NKAAMPANI PRI SCH,PUBLIC,NAKURU,-0.917514,36.203389,239,147,FEBRUARY,Solar,6110,,,,,,,,
NYAMUGE PRIMARY,PUBLIC,NYAMIRA,-0.457452,34.978734,483,164,SEPTEMBER,NO,4935,,,,,,,,
KATUMBA PRI SCH,PUBLIC,KITUI,-1.55976,37.90378,143,20,FEBRUARY,NO,6168,,,,,,,,
TONYA PRI,PUBLIC,MERU,-0.096751666,37.85576861,686,252,JUNE,KPLC,7413,,,,,,,,
KAWAMANDA PRI,PUBLIC,MURANGA,-0.765472,37.16771,658,215,MARCH,Solar,4939,,,,,,,,
SA KIARUNI PRI,PUBLIC,MERU,-0.106436944,37.89431472,488,185,JANUARY,KPLC,7837,,,,,,,,
KATULYE PRI SCH,PUBLIC,MAKUENI,-1.79144,37.38073,146,4,NOVEMBER,KPLC,5232,,,,,,,,
KUNTAI PRI,PUBLIC,NAROK,-1.5381,35.85626,273,167,JUNE,KPLC,8444,,,,,,,,
MOGOIYWO PRI,PUBLIC,NANDI,0.017116,34.934287,253,243,SEPTEMBER,Solar,7827,,,,,,,,
KOSOIYWO PRI,PUBLIC,NANDI,0.128406,35.159682,293,46,JULY,Solar,2233,,,,,,,,
KIRIA PRI SCH,PUBLIC,MERU,-0.057358889,37.66580416,100,56,FEBRUARY,KPLC,9962,,,,,,,,
MUKUUNI PRI,PUBLIC,THARAKA NITHI,-0.391473,37.653174,419,62,NOVEMBER,Solar,4728,,,,,,,,
KATHITHINE PRI,PUBLIC,MERU,0.266095555,38.11728167,835,468,JUNE,KPLC,3908,,,,,,,,
ROTA PRY SCH,PUBLIC,HOMA BAY,-0.08932,34.67207,420,73,JULY,Solar,5239,,,,,,,,
ESANI DEB PRI,PUBLIC,NYAMIRA,-0.67659,34.952887,838,561,NOVEMBER,Solar,5075,,,,,,,,
MURANTAWUA PRI SCH,PUBLIC,KAJIADO,-2.006334,36.305017,372,355,OCTOBER,Solar,7152,,,,,,,,
ITURU PRI SCH,PUBLIC,KIAMBU,-0.99306,36.90138,525,405,NOVEMBER,Solar,2105,,,,,,,,
OLENGAPE PRY SCH,PUBLIC,NAROK,-0.582033,35.71609,218,159,JULY,KPLC,2924,,,,,,,,
KITIE PRIMARY,PUBLIC,MACHAKOS,-1.43368,37.28559,771,272,AUGUST,NO,4089,,,,,,,,
UHURU PRIMARY,PUBLIC,NAKURU,-0.277833,36.027444,488,346,NOVEMBER,KPLC,653,,,,,,,,
OLOOSUYIAN PRI SCH,PUBLIC,KAJIADO,-1.811455,36.724322,229,165,FEBRUARY,KPLC,1613,,,,,,,,
KINORU PRI SCH,PUBLIC,MERU,0.056266944,37.63558555,131,40,OCTOBER,KPLC,2184,,,,,,,,
NGUUNI PRI,PUBLIC,KITUI,-1.57769,37.99122,665,561,AUGUST,NO,6718,,,,,,,,
KOROWE PRY SCH,PUBLIC,KISUMU,-0.16753,34.88266,534,387,OCTOBER,NO,5821,,,,,,,,
NYAKWADHA PRY SCH,PUBLIC,HOMA BAY,-0.584918,34.629203,423,249,JULY,NO,4458,,,,,,,,
BOITO PRIMARY,PUBLIC,KERICHO,-0.162133,35.909528,418,256,JULY,KPLC,3452,,,,,,,,
GITARE PRI,PUBLIC,THARAKA NITHI,-0.118538333,36.49197639,85,7,JUNE,Solar,6524,,,,,,,,
MUNDAHA PRI,PUBLIC,KAKAMEGA,0.136628537,34.64119034,372,47,OCTOBER,NO,827,,,,,,,,
PUNDA MILIA PRI SCH,PUBLIC,MURANGA,-0.873586,37.201191,413,343,MARCH,NO,7856,,,,,,,,
RIAISOE DOK PRIMARY,PUBLIC,KISII,-0.90823,34.93894,112,58,MARCH,Solar,6888,,,,,,,,
EMASHERE PRI,PUBLIC,KAKAMEGA,0.184068247,34.59217363,581,376,FEBRUARY,KPLC,7971,,,,,,,,
OL-RONGAI PRIMARY SCH,PUBLIC,NAKURU,-0.158198,36.001594,585,572,APRIL,Solar,2803,,,,,,,,
MAKATA PRI,PUBLIC,KILIFI,-3.715335,39.802193,560,179,AUGUST,Solar,6673,,,,,,,,
KATHATHENE PRY SCH,PUBLIC,MERU,0.325251111,37.97314,802,397,FEBRUARY,KPLC,3663,,,,,,,,
SIBINGA PRI SCH,PUBLIC,BUSIA,0.357658,34.125328,662,594,AUGUST,KPLC,9453,,,,,,,,
ATILI PRY SCH,PUBLIC,HOMA BAY,-0.533955,34.547944,968,223,NOVEMBER,KPLC,5092,,,,,,,,
LUTASO PEFA PRIMARY,PUBLIC,BUNGOMA,0.70333,34.51324,529,298,NOVEMBER,Solar,1480,,,,,,,,
KIUKUNI PRIMARY,PUBLIC,KITUI,-1.2235,37.99942,825,162,JUNE,NO,7002,,,,,,,,
IIAITUNE PRI SCH,PUBLIC,MAKUENI,-2.62141,38.03931,233,67,JANUARY,NO,4626,,,,,,,,
OSENG'TETI PRIMARY,PUBLIC,KISUMU,-0.10299,35.14675,275,206,MARCH,NO,5062,,,,,,,,
KIANGIMA PRI SCH,PUBLIC,EMBU,-0.474035,37.470572,636,616,OCTOBER,NO,5882,,,,,,,,
ST KIZITO SPECIAL UNIT,PUBLIC,KAKAMEGA,0.70154,34.98587,199,60,OCTOBER,NO,5301,,,,,,,,
KAIRIENE PRI SCH,PUBLIC,MERU,-0.134018333,37.59151667,250,204,MARCH,KPLC,9415,,,,,,,,
NDILI PRI SCH,PUBLIC,KITUI,-2.0547,38.20127,848,606,MAY,Solar,2101,,,,,,,,
KIRIENE DAY PRY SCH,PUBLIC,MERU,0.109164,37.829553,972,590,AUGUST,KPLC,7766,,,,,,,,
TERESIA PRI,PUBLIC,NANDI,0.50379,34.93335,942,225,AUGUST,NO,2154,,,,,,,,
MURIUNDU PRIMARY,PUBLIC,NAKURU,-0.237499,36.152275,245,135,MARCH,Solar,674,,,,,,,,
IMBALE PRY,PUBLIC,KAKAMEGA,0.227247,34.635031,633,221,MAY,NO,1530,,,,,,,,
OBOCH PRI SCH,PUBLIC,SIAYA,-0.07875,34.41276,596,6,JUNE,NO,6118,,,,,,,,
KABANGA PRY SCH,PUBLIC,LAIKIPIA,-0.042954,36.980785,666,334,JANUARY,KPLC,5976,,,,,,,,
MUTUNGURU PRI SCH,PUBLIC,KIAMBU,-0.918462,36.791614,97,69,MARCH,Solar,2536,,,,,,,,
GAKUI PRI SCH,PUBLIC,MURANGA,-0.857322,36.983589,53,37,MARCH,KPLC,500,,,,,,,,
LWANDA PRY SCH,PUBLIC,HOMA BAY,-0.473119,34.58535,649,471,MAY,NO,4743,,,,,,,,
VINYUNDUNI PRY SCH,PUBLIC,KWALE,-3.949768,39.140582,732,685,APRIL,KPLC,4911,,,,,,,,
MARAFIKI PRI,PUBLIC,KILIFI,-3.36399,39.95137,185,182,OCTOBER,NO,4952,,,,,,,,
KINGEERO PRIMARY SCHOOL,PUBLIC,KIAMBU,-1.22529,36.70618,665,31,FEBRUARY,NO,6968,,,,,,,,
ROBORWO PRI SCH,PUBLIC,BOMET,-0.97431,35.18163,601,251,MARCH,Solar,9172,,,,,,,,
BWALIRO PRI SCH,PUBLIC,BUSIA,0.38018,34.31628,254,75,SEPTEMBER,Solar,4955,,,,,,,,
OUR LADY OF FATIMA PRIMARY,PUBLIC,NAKURU,-0.164357,36.136894,17,4,NOVEMBER,NO,3024,,,,,,,,
GUU PRI SCH,PUBLIC,KISUMU,-0.35058,34.98026,677,376,MAY,Solar,610,,,,,,,,
TIGITHI PRIMARY SCHOOL,PUBLIC,NYERI,-0.1672,37.04627,219,15,SEPTEMBER,KPLC,1310,,,,,,,,
KAPKULUMBEN PRI,PUBLIC,NANDI,-0.090798,35.259576,507,489,JULY,NO,6731,,,,,,,,
KASAYANI PRI,PUBLIC,MAKUENI,-1.96976,37.85015,284,275,JANUARY,NO,5629,,,,,,,,
ACK KENG SPECIAL UNIT,PUBLIC,EMBU,-0.378227,37.487571,328,74,APRIL,NO,9223,,,,,,,,
MUNYAKA PRI SCH,PUBLIC,UASIN GISHU,0.53356,35.307004,419,192,JULY,KPLC,3449,,,,,,,,
SIMUR PRIMARY,PUBLIC,SIAYA,0.171425,34.195855,484,209,JULY,KPLC,1341,,,,,,,,
MWEA SPECIAL UNIT,PUBLIC,MAKUENI,-1.69623,37.41437,712,569,NOVEMBER,Solar,6912,,,,,,,,
MUTEWA PRY,PUBLIC,MERU,0.11724,37.856321,475,396,JUNE,NO,57,,,,,,,,
EGAKIRAMBA PRI,PUBLIC,THARAKA NITHI,-0.243284,37.740145,745,220,OCTOBER,NO,6416,,,,,,,,
KOSEGE PRY SCH,PUBLIC,MIGORI,-1.068162,34.287588,912,185,JUNE,NO,3032,,,,,,,,
KWA KASAU PRI SCH,PUBLIC,KITUI,-1.58689,38.13778,427,250,JANUARY,KPLC,6027,,,,,,,,
GATITU PRY SCH,PUBLIC,LAIKIPIA,0.281323,36.330594,356,109,FEBRUARY,Solar,9478,,,,,,,,
KANYUNGU PRIMARY,PUBLIC,KITUI,-0.46313,38.0222,190,147,NOVEMBER,KPLC,3129,,,,,,,,
ENARIBO PRI SCH,PUBLIC,NAROK,-1.005668,36.225626,527,210,APRIL,Solar,8069,,,,,,,,
MACHE PRIMARY SCH.,PUBLIC,KAKAMEGA,0.444082,34.931199,235,40,AUGUST,NO,3868,,,,,,,,
BUMINI PRI,PUBLIC,KAKAMEGA,0.334361226,34.58957462,633,9,SEPTEMBER,NO,2445,,,,,,,,
FULEYE PRY SCH,PUBLIC,KWALE,-3.767097,39.151292,670,199,JULY,KPLC,6130,,,,,,,,
URIRI PRIMARY,PUBLIC,SIAYA,0.031483,34.453919,72,37,OCTOBER,NO,6122,,,,,,,,
NYABANGI PRI SCH,PUBLIC,KERICHO,-0.42455,35.16326,787,163,SEPTEMBER,KPLC,128,,,,,,,,
KAKUMINI PRI SCH,PUBLIC,KITUI,-1.47691,37.95439,515,453,MARCH,KPLC,5053,,,,,,,,
ENCHORO PRIMARY,PUBLIC,NYAMIRA,-0.423914,35.026253,301,291,JULY,KPLC,1322,,,,,,,,
CANON HABERT IKURA PRI SCH,PUBLIC,EMBU,-0.439649,37.679837,494,262,APRIL,Solar,8516,,,,,,,,
NZOUNI PRI SCH,PUBLIC,MAKUENI,-2.01329,37.85711,771,668,APRIL,KPLC,2553,,,,,,,,
YOGO PRIMARY,PUBLIC,KISUMU,-0.235073,35.007491,722,495,JANUARY,NO,4444,,,,,,,,
MIAGAYUINI SPECIAL,PUBLIC,NYERI,-0.426324166,36.84521611,215,59,NOVEMBER,NO,9949,,,,,,,,
MBAU PRIMARY SCHOOL,PUBLIC,KITUI,-1.05181,38.06867,375,115,JULY,KPLC,5441,,,,,,,,
MUGUMONI PRI,PUBLIC,THARAKA NITHI,-0.325584,37.844139,768,532,OCTOBER,NO,4906,,,,,,,,
KISULINI SA PRI SCH,PUBLIC,BUNGOMA,0.55847,34.61682,206,200,APRIL,NO,9841,,,,,,,,
PIAVE PRIMARY,PUBLIC,NAKURU,-0.33979,35.99472,362,251,SEPTEMBER,NO,2824,,,,,,,,
PCEA KABETE EDUCATION CENTRE - PRI,PUBLIC,NAIROBI,-1.265616,36.73156,908,571,FEBRUARY,KPLC,5544,,,,,,,,
CHIRONGE PRIMARY,PUBLIC,KISII,-0.839831,34.880686,607,19,FEBRUARY,NO,6095,,,,,,,,
ABOGE PRY SCH,PUBLIC,KISUMU,-0.04796,34.588245,789,573,JUNE,KPLC,816,,,,,,,,
KAPNGELEL PRI,PUBLIC,BARINGO,0.47159,35.8077,786,241,JANUARY,Solar,3754,,,,,,,,
MORUKEYANI PRI SCH,PUBLIC,BUSIA,0.53826,34.24984,497,93,JULY,Solar,6245,,,,,,,,
OLOOSURUTIA PRI SCH,PUBLIC,KAJIADO,-1.410312,36.685086,40,7,FEBRUARY,Solar,249,,,,,,,,
TORIT PRI SCH,PUBLIC,KERICHO,-0.30353,35.19942,876,592,JULY,KPLC,3727,,,,,,,,
YWALATEKE PRI SCH,PUBLIC,WEST POKOT,1.31411,35.25237,784,265,JANUARY,Solar,571,,,,,,,,
NANYENI PRI,PUBLIC,KAKAMEGA,0.377662403,34.42440169,759,486,MARCH,KPLC,2437,,,,,,,,
CHANGAMWE PRI SCH SPECIAL UNIT,PUBLIC,MOMBASA,-4.02293,39.63011,751,361,APRIL,NO,2247,,,,,,,,
MWANYANI PRY,PUBLIC,MAKUENI,-2.46436,38.08301,178,152,JANUARY,Solar,4521,,,,,,,,
MUTUMA PRI SCH,PUBLIC,KIAMBU,-1.005571,36.95591,532,22,AUGUST,Solar,6150,,,,,,,,
KEE SA PRY,PUBLIC,MAKUENI,-1.72012,37.34263,901,834,APRIL,KPLC,4090,,,,,,,,
KAHARATI PRI SCH,PUBLIC,MURANGA,-0.839903,37.148553,710,695,FEBRUARY,KPLC,4896,,,,,,,,
OLOIBOR AJIJIK PRI SCH,PUBLIC,KAJIADO,-1.88507,37.04598,452,124,APRIL,Solar,6942,,,,,,,,
AIC SINENDET PRI,PUBLIC,UASIN GISHU,0.787217,35.210708,254,47,JUNE,NO,8546,,,,,,,,
KIMAETI R.C PRIMARY,PUBLIC,BUNGOMA,0.609463,34.407083,283,143,SEPTEMBER,NO,4395,,,,,,,,
NANGATA R.C PRIMARY,PUBLIC,BUNGOMA,0.613104,34.463649,116,107,APRIL,Solar,1037,,,,,,,,
OLDEBESI PRI SCH,PUBLIC,BOMET,-0.83053,35.13779,443,157,JUNE,Solar,2116,,,,,,,,
LANGI PRY SCH,PUBLIC,HOMA BAY,-0.09814,34.57669,907,612,APRIL,Solar,8143,,,,,,,,
MWAANI PRIMARY,PUBLIC,KITUI,-1.739,37.87866,843,407,AUGUST,NO,9436,,,,,,,,
NGAINE PRI,PUBLIC,NYERI,-0.435964,37.056831,754,735,JUNE,Solar,5764,,,,,,,,
NDUNGUNI PRIM. SCH.,PUBLIC,EMBU,-0.860369,37.522072,671,46,SEPTEMBER,Solar,9247,,,,,,,,
CHEPKOIYO PRI,PUBLIC,NANDI,0.40748,35.11048,120,80,OCTOBER,KPLC,5579,,,,,,,,
THIKA BARRACKS PRI. SCH,PUBLIC,KIAMBU,-1.062271,37.128872,262,257,MARCH,Solar,3909,,,,,,,,
TSUINI PRY SCH,PUBLIC,KWALE,-4.601077,39.166879,77,37,JANUARY,NO,9022,,,,,,,,
AIC LOMIL PRI SCH,PUBLIC,TURKANA,3.342729,35.235788,500,418,MARCH,KPLC,7929,,,,,,,,
MATUMBAI SA PRI SCH,PUBLIC,BUSIA,0.748111,34.429407,778,671,JULY,KPLC,6548,,,,,,,,
REBEKO PRI,PUBLIC,BARINGO,0.74395,35.7889,603,76,JUNE,Solar,3393,,,,,,,,
SHITOCHI PRI SCH,PUBLIC,KAKAMEGA,0.217176,34.755543,16,8,MAY,Solar,3002,,,,,,,,
GABABA PRIMARY SCHOOL,PUBLIC,GARISSA,-1.544672,40.161249,784,506,FEBRUARY,NO,4926,,,,,,,,
RIWO PRI,PUBLIC,BARINGO,0.51267,35.76592,88,43,FEBRUARY,NO,8183,,,,,,,,
KITUNDUMO PRI SCH,PUBLIC,MAKUENI,-1.78165,37.44647,764,293,JANUARY,NO,981,,,,,,,,
BUSIA TOWNSHIP PRI SCH,PUBLIC,BUSIA,0.46689,34.10733,848,658,MAY,KPLC,2203,,,,,,,,
ZOWERANI PRI SCH,PUBLIC,KILIFI,-3.53093,39.909069,132,94,OCTOBER,NO,7478,,,,,,,,
MAIRI SPECIAL UNIT,PUBLIC,MURANGA,-0.764373611,36.81925444,518,357,NOVEMBER,NO,9784,,,,,,,,
YEEMBONDO PRI,PUBLIC,MAKUENI,-1.89052,37.79896,295,150,JULY,KPLC,923,,,,,,,,
SINGWAYA PRIMARY,PUBLIC,TANA RIVER,-1.13158,39.85563,795,615,MAY,Solar,6332,,,,,,,,
KYULUNI PRI SCH,PUBLIC,MACHAKOS,-1.37509,37.43261,417,90,OCTOBER,Solar,4031,,,,,,,,
SHIKOMERE PRI,PUBLIC,KAKAMEGA,0.203914642,34.60448282,761,549,APRIL,Solar,7867,,,,,,,,
LALUT PRI,PUBLIC,BARINGO,0.13532,35.71774,91,18,JUNE,Solar,7291,,,,,,,,
NYANKONGO DEB PRI,PUBLIC,NYAMIRA,-0.60322,34.987661,90,37,JANUARY,NO,1860,,,,,,,,
NEMBU PRI SCH,PUBLIC,NAIROBI,-1.043173,36.877589,916,395,OCTOBER,NO,9559,,,,,,,,
KOINANGE PRI,PUBLIC,NYANDARUA,-0.721254722,36.53007139,767,152,OCTOBER,Solar,3918,,,,,,,,
TETU PRY SCH,PUBLIC,LAIKIPIA,0.092714,37.12098,21,9,MAY,NO,6277,,,,,,,,
IBINZO PRY SCH,PUBLIC,KAKAMEGA,0.25949,34.68722,918,455,APRIL,KPLC,1781,,,,,,,,
NAPEILILIM PRI SCH,PUBLIC,TURKANA,3.467337,35.382,429,429,NOVEMBER,KPLC,8595,,,,,,,,
